Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
52	750	3.9525	1.7476	13.026	21.334	101.09	0.21926	2.5374	2.5651	12.652	0.063
89	900	65.247	33.036	166.46	12.77	99.679	0.01173	1.4746	1.4699	12.531	0.368
89	1550	482.34	308.61	992.81	21.731	54.02	0.58431	2.6008	1.403	12.539	0.686
59	1000	127.78	84.564	271.41	20.826	100.44	0.689	2.4595	2.4703	12.625	0.225
105	50	-1.4076	-18.903	-0.56043	8.3786	98.933	0.0701	1.1	1.0883	12.493	0.0595
119	400	0.02953	-12.551	-0.71222	17.019	83.899	0.4898	1.9388	1.6266	12.457	0.1
60	2000	17.585	-2.367	38.659	20.263	84.662	0.65287	2.3754	2.0111	12.625	0.1745
38	850	168.18	61.738	371.82	14.317	79.174	0.10531	1.6319	1.2896	12.663	0.616
116	2350	-0.03758	-10.317	-0.99848	13.923	87.734	0.1016	1.5895	1.3946	12.466	0.137
42	1050	98.152	67.721	235.94	21.94	101.65	0.61766	2.6333	2.6767	12.678	0.048
92	300	-2.7074	-1.24	0.03651	18.992	100.68	1.2857	2.1952	2.21	12.528	0.0735
84	2050	-0.08316	-29.609	-0.62677	14.151	92.453	0.00988	1.6137	1.4915	12.547	0.11
53	650	-0.07779	-2.5885	-1.6182	20.358	99.63	0.0247	2.3894	2.3806	12.646	0.0625
49	1350	326.08	205.56	683.63	23.655	90.63	0.62229	2.9228	2.6491	12.656	0.629
38	650	-0.31686	-36.102	0	10.151	92.174	0.18869	1.2396	1.1426	12.664	0.0465
87	100	-0.26573	-11.465	-0.93138	14.5	99.86	0.12106	1.6502	1.6479	12.55	0.074
64	1700	496.34	316.66	1069.1	23.054	66.021	1.1059	2.8184	1.8599	12.604	0.521
57	1900	100.08	60.755	208.15	22.325	85.203	1.0754	2.6958	2.2966	12.63	0.192
53	1700	214.6	140.74	441.84	23.158	78.088	0.75942	2.836	2.2137	12.65	0.482
78	2200	-0.27101	-9.7829	0	15.863	99.084	0.02007	1.8013	1.7848	12.574	0.119
88	2000	1.0515	-26.732	0.71781	17.627	82.504	0.25447	2.0151	1.6622	12.541	0.07
115	2150	-0.08052	-12	0.1948	14.14	95.523	0.10345	1.6121	1.5399	12.464	0.1125
101	950	230.23	85.027	505.44	16.252	79.326	0.09419	1.85	1.4617	12.504	0.593
47	1900	98.9	57.112	245.86	23.339	81.358	0.60933	2.8667	2.3322	12.669	0.225
77	1100	515.54	307.73	1122.6	21.573	82.183	0.83724	2.5754	2.1142	12.565	0.892
93	350	-0.31662	-9.1134	0	18.28	102.45	0.41105	2.0994	2.1509	12.535	0.086
56	1100	475.51	295.14	1053.3	23.695	69.858	0.57875	2.9291	2.0458	12.629	0.947
117	150	-0.02953	-11.708	0.79747	15.169	86.024	0.75849	1.7231	1.4811	12.465	0.086
37	1100	272.99	174.63	619.23	21.709	69.7	0.96139	2.5968	1.8095	12.684	0.783
85	350	-0.08328	-19.766	0	8.9221	98.613	0.12198	1.1413	1.1255	12.54	0.0645
114	400	-0.02955	-24.281	-0.65795	8.34	98.949	0.10716	1.0971	1.0856	12.467	0.077
76	1650	327.26	207.13	703.15	20.668	68.103	1.2282	2.4361	1.6587	12.573	0.5935
47	1200	288.58	182.85	596.82	26.387	67.48	0.23316	3.439	2.3204	12.662	1.298
76	2200	-0.03757	-21.516	0.48688	15.164	101.52	0.34249	1.7223	1.7485	12.569	0.0845
44	700	0.3809	-5.2456	3.3945	20.359	99.764	0.31562	2.3896	2.3839	12.672	0.0555
115	1850	24.415	8.0592	52.132	16.29	76.694	0.35731	1.8511	1.4196	12.462	0.1845
97	600	0	-40.311	-0.07307	13.729	87.599	0.4129	1.5698	1.3747	12.511	0.09
113	1700	76.397	25.826	202.55	19.606	73.618	0.41568	2.2826	1.6771	12.48	0.3925
107	1100	280.66	170.53	578.2	17.02	76.597	0.1785	1.9404	1.4845	12.478	0.456
107	2200	-0.1181	-8.616	-0.26785	15.009	93.121	0.10438	1.7052	1.5876	12.491	0.0635
53	600	-0.09656	-2.6612	-1.8858	20.218	99.505	0.00154	2.3688	2.3571	12.645	0.062
108	400	-0.0161	-8.0514	1.2418	14.273	97.418	0.1016	1.6261	1.5841	12.484	0.0615
55	800	26.273	13.331	51.449	18.129	98.788	0.18591	2.0797	2.0545	12.633	0.1265
97	0	-0.25506	-37.829	-0.03045	12.903	89.693	0.3814	1.4875	1.3339	12.518	0.118
88	1600	267.89	164.59	576.9	21.273	72.185	0.51945	2.5283	1.8243	12.546	0.549
75	400	0	-22.779	0	12.698	98.786	0.12754	1.4674	1.4496	12.577	0.087
103	1600	376.84	237.25	802.97	19.567	88.676	1.8027	2.2752	2.0173	12.507	0.3055
104	100	-0.29526	-24.677	0.0487	15.522	99.513	0.6399	1.7623	1.7537	12.497	0.0675
51	500	-0.13679	-0.55835	-0.97932	20.697	101.93	0.5769	2.4399	2.4869	12.652	0.0585
44	1150	473.86	309.91	1016.7	24.04	88.474	0.74922	2.9912	2.6449	12.67	0.3535
51	1450	592.12	399.48	1269.8	26.804	88.313	0.50277	3.5261	3.1108	12.656	0.795
108	1550	255.38	163.43	523.1	17.401	93.095	1.1671	1.9865	1.8492	12.482	0.223
119	1200	229.68	139.89	499.26	18.14	94.891	1.0244	2.0811	1.9747	12.456	0.424
92	450	-3.1044	-1.6117	0.54767	18.85	99.942	1.3116	2.1758	2.1746	12.534	0.068
64	1850	152.66	88.207	323.5	20.993	72.147	0.752	2.485	1.7924	12.611	0.3525
32	150	-0.13148	-19.436	-1.8378	16.174	95.66	0.37121	1.8374	1.7577	12.693	0.082
89	1800	218.23	77.449	459.37	18.815	59.589	0.64731	2.1714	1.2937	12.539	0.304
58	1200	718.12	472.11	1556.8	25.986	69.693	1.2468	3.3589	2.3394	12.631	0.7185
50	800	20.086	11.794	44.27	20.006	101.63	0.3008	2.3381	2.3762	12.646	0.0365
71	200	-0.14499	-21.638	0	10.351	98.841	0.16089	1.2562	1.2417	12.584	0.102
52	1000	78.269	49.581	160.83	21.995	99.533	0.32489	2.6421	2.6298	12.645	0.1575
63	450	-0.05905	-23.896	0.4809	13.361	102.33	0.03582	1.5326	1.5684	12.609	0.0795
97	1050	432.32	251.05	938.58	20.477	70.032	0.90858	2.4081	1.6858	12.508	0.6125
35	300	-0.10469	-23.947	0	12.328	94	0.13959	1.4323	1.3464	12.689	0.0625
81	500	-0.73009	-26.516	-0.87658	12.618	99.278	0.06825	1.4597	1.4492	12.557	0.1175
118	700	-0.02953	-23.4	-0.74276	11.501	95.46	0.11272	1.3564	1.2946	12.459	0.0675
79	1350	232.13	143.51	472.68	18.05	100.84	0.80203	2.0694	2.0869	12.561	0.4485
49	300	-0.14753	-8.9941	0.01825	19.33	102.06	0.03211	2.2419	2.2882	12.66	0.038
110	1000	154.82	96.261	327.92	19.319	96.832	0.11828	2.2409	2.1692	12.489	0.1245
46	300	-0.14485	-3.6406	-0.876	20.416	99.359	0.0071	2.398	2.3827	12.672	0.0785
72	1050	514.96	305.01	1120.5	21.796	68.846	0.41198	2.6105	1.797	12.572	0.7675
78	1150	414.67	263.52	903.72	22.222	68.511	1.1791	2.6832	1.8339	12.565	0.8095
49	1850	105.39	52.163	227.33	22.496	84.383	0.21463	2.724	2.2985	12.657	0.2125
72	2200	-0.54468	-21.688	-0.82148	16.794	95.913	0.36195	1.9118	1.8329	12.588	0.104
47	100	-0.03487	-11.965	-0.10342	18.244	98.283	0.01821	2.0947	2.0588	12.666	0.0815
61	450	-1.4811	-15.998	-0.93106	16.663	99.381	0.10345	1.8956	1.8839	12.62	0.058
95	950	79.102	43.061	163.07	15.122	85.192	0.1609	1.7178	1.4634	12.518	0.2895
53	1200	372.51	241.04	774.44	23.435	83.016	0.72143	2.8857	2.3909	12.651	0.7295
108	2200	0.0161	-2.2404	0.32872	15.388	100.78	0.13496	1.7473	1.761	12.491	0.0665
83	1050	278.51	170.61	592.62	17.493	101.6	0.19332	1.998	2.03	12.548	0.2815
52	1700	145.11	93.231	309.89	22.788	88.528	0.80203	2.7728	2.4542	12.644	0.3065
46	200	-0.52038	-1.1141	-1.4661	20.273	99.932	0.04416	2.377	2.3754	12.666	0.0615
63	1650	598.99	387.57	1268.6	23.471	60.383	1.6776	2.8901	1.7445	12.61	0.868
55	650	-1.481	-5.7178	-0.17645	18.139	99.228	0.09048	2.0809	2.0648	12.633	0.0575
83	1300	87.454	48.264	180.65	17.003	101.38	0.3008	1.9371	1.9637	12.547	0.2615
108	1150	220.08	138.18	453.22	17.127	96.164	0.38048	1.9523	1.8774	12.482	0.2445
65	1800	120.21	58.286	254.32	19.951	70.147	0.6121	2.3301	1.6344	12.612	0.368
118	1200	457.89	284.86	980.76	20.297	65.026	1.0142	2.381	1.5474	12.463	0.705
76	2300	-0.23084	-20.761	-1.8445	15.471	99.192	0.43143	1.7565	1.7424	12.575	0.078
110	1950	0.11805	-21.528	3.8942	16.905	96.879	0.03211	1.9251	1.865	12.482	0.0855
70	900	62.609	39.34	129.87	14.826	102.48	0.11828	1.6854	1.7272	12.584	0.0805
76	1100	349.52	217.29	746.96	19.686	77.326	1.1161	2.2926	1.7718	12.568	0.345
53	2000	15.792	3.3161	38.972	21.531	88.468	0.30358	2.5682	2.2719	12.651	0.111
70	1900	79.37	26.125	170.6	18.014	77.729	0.18406	2.0647	1.6046	12.593	0.218
105	2350	-0.20401	-21.579	-1.2175	11.225	96.225	0.07103	1.3317	1.2814	12.492	0.066
104	1600	321.43	193.25	712.45	20.339	63.063	0.80018	2.3875	1.5045	12.5	0.7095
49	2250	-0.03754	-8.3293	-2.9801	20.337	97.359	0.06454	2.3864	2.3235	12.651	0.086
118	1550	308.78	201.81	652.25	19.682	68.898	1.0976	2.2915	1.579	12.461	0.589
86	1300	576.53	360.48	1246.3	23.615	58.409	0.8706	2.9168	1.7015	12.538	0.9165
51	50	-0.11802	-1.1932	0.12775	20.392	101.8	0.78072	2.3945	2.4375	12.652	0.0585
60	1850	128.21	72.144	284.85	21.902	79.059	0.81037	2.6273	2.0769	12.623	0.2885
107	750	-0.0188	-5.1324	0.04872	11.644	99.348	0.00432	1.369	1.3601	12.479	0.066
110	1850	19.031	-16.567	65.018	18.511	91.798	0.25725	2.1304	1.9553	12.488	0.137
67	600	0.01878	-8.9966	0.00608	18.872	89.414	0.18869	2.1787	1.9481	12.6	0.13
75	1050	139.36	83.754	277.56	16.655	100.57	0.13125	1.8949	1.9058	12.568	0.487
54	1900	143.34	77.795	303.22	22.552	73.593	0.815	2.7346	2.0106	12.65	0.246
79	2300	-0.52881	-17.395	-0.79749	11.651	98.303	0.09048	1.3696	1.3464	12.564	0.088
87	2200	-0.07243	-8.5418	0.55973	18.842	90.487	0.37307	2.1751	1.9678	12.547	0.121
96	0	-0.09396	-22.837	-0.02435	12.961	95.745	0.3638	1.4929	1.4294	12.518	0.077
117	1300	351.45	213.94	713.15	17.787	69.232	0.93082	2.0356	1.4088	12.463	0.688
32	1700	686.63	426.78	1439.5	26.65	44.042	0.87615	3.4924	1.5378	12.714	0.8655
109	0	-0.18252	-5.2447	0.35307	15.631	101.41	0.10067	1.7747	1.7997	12.49	0.064
47	950	293.76	186.42	688.67	23.038	86.072	0.22112	2.818	2.4213	12.651	0.6185
50	2000	15.394	9.0766	31.407	19.894	101.67	0.94657	2.3219	2.3606	12.652	0.0485
119	500	-0.02416	-20.336	0.12175	15.871	88.004	0.49815	1.8023	1.586	12.457	0.073
117	200	-0.04026	-10.948	-0.07914	14.741	88.693	0.27022	1.6759	1.4864	12.465	0.1215
71	1500	817.52	535.93	1704.5	24.269	54.219	0.67696	3.0321	1.6435	12.584	0.8075
110	0	-0.09929	-5.0607	0.90682	17.852	100	0.46664	2.0437	2.0438	12.482	0.0825
43	50	-0.17698	-1.5652	-1.6602	21.544	101.77	0.50371	2.5703	2.6159	12.677	0.048
114	100	-0.05638	-16.261	-0.23748	11.44	99.247	0.04972	1.3507	1.3405	12.472	0.077
116	1750	127.94	35.891	282.49	16.236	71.987	0.72235	1.8448	1.328	12.463	0.297
44	100	-0.27087	-7.0448	-2.0558	20.997	96.552	0.35454	2.4855	2.3998	12.672	0.064
50	950	50.91	30.507	114.74	20.832	101.29	0.45738	2.4604	2.4922	12.652	0.067
80	600	-0.00537	-13.99	0.28613	14.119	98.627	0.02285	1.6099	1.5878	12.557	0.073
85	1800	280.01	109.23	574.45	21.965	59.172	0.72235	2.6379	1.5605	12.559	0.2985
107	950	72.84	44.683	152.95	13.866	94.791	0.07844	1.5839	1.5011	12.479	0.1705
86	1750	248.27	124.67	542.59	22.637	68.674	1.2162	2.7486	1.8861	12.558	0.371
78	750	0.97672	-34.177	6.0246	17.468	87.119	0.77331	1.9948	1.7377	12.568	0.1655
33	2000	94.414	-42.535	189.11	19.544	63.212	0.79462	2.2733	1.4357	12.716	0.228
36	1050	404.25	253.95	836.91	20.449	61.052	0.68159	2.4036	1.4665	12.671	0.933
111	2150	-0.15567	-10.206	-1.7348	16.29	98.919	0.06269	1.8511	1.8311	12.483	0.0885
109	700	0.02684	-1.1767	0.46264	16.345	101.81	0.82427	1.8576	1.8912	12.484	0.0675
66	1250	494.08	323.09	1036.3	22.349	67.879	1.4172	2.701	1.8316	12.598	0.86
105	900	85	38.232	195.03	11.068	102.05	0.07288	1.3194	1.3466	12.481	0.2
77	1300	721.83	466.7	1542.2	22.83	62.998	1.6498	2.78	1.7512	12.57	0.7755
84	300	-0.18798	-18.207	-0.02436	10.193	99.347	0.15904	1.2431	1.235	12.545	0.071
63	1600	721.9	477.27	1524.5	24.126	58.722	1.5303	3.006	1.7651	12.61	0.9215
54	2200	-0.28423	-4.4766	-2.7427	19.498	95.252	0.17294	2.2655	2.1576	12.645	0.097
56	2250	-0.46933	-30.818	-0.15816	18.023	83.336	0.25447	2.0658	1.7216	12.639	0.1295
117	450	-0.02953	-11.211	0.3409	15.204	77.056	0.53613	1.7273	1.3294	12.465	0.177
32	2000	103.73	-44.309	202.02	19.812	60.76	0.80388	2.311	1.4026	12.716	0.2545
35	200	-0.11273	-22.791	0	12.097	94.786	0.13495	1.4107	1.3373	12.688	0.0995
89	1500	620.62	413.61	1292.8	21.947	54.22	0.88634	2.6351	1.4278	12.539	0.695
48	100	-0.38888	-7.1833	-0.12774	20.532	98.242	0.03582	2.4153	2.3728	12.666	0.0655
114	1900	4.1831	-27.473	15.682	14.932	85.148	0.1331	1.6972	1.4439	12.469	0.125
51	2350	-0.06972	-1.6728	-0.62029	22.527	98.81	0.02007	2.7289	2.6964	12.658	0.091
106	650	-0.51045	-22.755	0	7.23	99.921	0.09604	1.0171	1.0164	12.481	0.0655
48	2350	-0.02682	-4.1306	0.01825	19.992	102.05	0.04694	2.336	2.3839	12.659	0.048
34	200	-0.01342	-34.464	0.00609	12.73	91.025	0.09697	1.4706	1.3384	12.688	0.1015
32	400	-1.1058	-19.041	-0.40784	15.792	95.749	0.46201	1.7932	1.717	12.693	0.098
68	800	66.843	30.815	106.45	19.063	102.13	0.06732	2.2057	2.2527	12.6	0.242
110	1200	170.31	104.69	350.07	19.629	93.898	0.68529	2.2841	2.1448	12.482	0.347
69	600	-0.11806	-1.9747	0.46856	18.099	101.52	0.30914	2.0757	2.1073	12.601	0.06
87	250	0.30062	-10.414	0.26784	15.374	100.46	0.05342	1.7457	1.7537	12.543	0.074
117	250	-0.051	-12.027	0.00609	14.543	91.182	0.07195	1.6547	1.5087	12.466	0.092
77	2000	0.14757	-4.3109	0.53546	17.763	98.502	1.2885	2.0322	2.0018	12.574	0.082
101	400	-0.02684	-7.612	0.06087	14.955	94.968	0.06917	1.6992	1.6137	12.503	0.062
45	2000	20.549	-23.405	74.778	23.572	77.385	0.1961	2.9074	2.2488	12.681	0.183
82	1250	393.9	242.83	825.32	21.101	68.945	0.86689	2.5029	1.7233	12.559	0.7285
54	150	-0.53645	-1.6705	-2.8347	20.508	99.073	0.22482	2.4117	2.3893	12.646	0.0645
83	1850	107.78	54.519	238.75	19.774	76.352	0.27115	2.3051	1.7596	12.552	0.189
35	1550	915.11	595.57	1930.3	28.541	43.437	1.0883	3.9005	1.6941	12.713	1.296
104	2100	-0.22547	-51.044	-0.68181	12.179	87.372	0.1294	1.4186	1.2388	12.498	0.0705
61	2150	-0.43982	-30.904	-2.2686	18.562	92.032	0.12662	2.1371	1.9667	12.619	0.132
68	300	-0.03219	-3.7633	-0.03042	19.437	101.5	0.12198	2.2568	2.2908	12.6	0.0645
106	2200	-0.25768	-37.075	-1.7289	11.776	92.737	0.084	1.3812	1.2806	12.492	0.085
78	1050	537.16	326.58	1167.9	22.14	67.854	1.508	2.6661	1.8086	12.565	0.6525
61	1000	444.6	264.71	995.35	22.939	76.332	0.45275	2.7991	2.1352	12.617	0.803
38	1000	540.85	313.56	1178.8	20.326	55.339	0.68067	2.3861	1.319	12.671	1.132
99	2300	-0.02147	-16.101	-0.03044	14.631	96.176	0.05064	1.6642	1.6005	12.51	0.0995
111	600	-0.40005	-8.3838	0.40798	12.521	100.98	0.01544	1.4505	1.4647	12.479	0.0775
63	1300	428.43	276.29	915.82	23.052	75.692	1.2662	2.8223	2.1353	12.61	0.8135
35	350	-0.24161	-21.977	-0.01826	11.552	94.322	0.14607	1.3608	1.2835	12.683	0.098
34	1100	612.77	373.57	1323.7	23.248	56.579	0.42217	2.8513	1.6129	12.695	1.329
73	950	166.43	94.912	361.42	19.311	101.2	0.41939	2.2395	2.2663	12.581	0.2165
66	600	-0.04293	-20.663	-1.6795	17.735	78.861	0.69734	2.0287	1.5997	12.594	0.1475
53	2350	-0.92258	-5.5191	-0.13989	20.694	96.457	0.11457	2.4395	2.353	12.645	0.069
80	1250	747.06	490.49	1581.4	22.895	66.725	1.0994	2.7914	1.8617	12.565	0.5705
105	1100	461.51	267.95	1022.1	19.319	72.886	0.40271	2.2413	1.6323	12.489	0.6845
69	400	-0.04561	-1.7994	1.1683	18.189	101.27	0.8956	2.0875	2.1139	12.601	0.0615
91	100	-0.06708	-15.059	-0.63287	18.191	64.117	1.2514	2.0877	1.3385	12.535	0.113
44	950	80.621	54.086	161.11	21.552	97.538	0.47035	2.5715	2.5082	12.665	0.172
101	2350	-0.2712	-2.5134	0	10.512	99.263	0.0386	1.2704	1.2614	12.499	0.0745
102	1900	3.5953	2.2195	10.363	19.91	102.61	1.5405	2.3242	2.3849	12.508	0.058
105	1250	627.58	399.17	1343.1	20.411	64.689	0.99289	2.3976	1.5508	12.488	0.555
113	850	13.596	-7.9586	42.97	8.8681	100.76	0.15441	1.1371	1.1458	12.468	0.096
67	950	111.82	71.123	240.62	20.721	85.012	0.57134	2.4435	2.0773	12.6	0.2755
63	800	25.788	-2.1014	71.052	12.418	102.46	0.06176	1.4406	1.4761	12.604	0.1015
57	1850	118.39	73.897	252.9	22.254	85.093	0.98177	2.6845	2.2837	12.637	0.259
49	1450	427.09	276.31	901.23	23.61	87.931	0.62137	2.9145	2.5615	12.656	0.5225
91	2350	-0.4481	-2.1604	0.11562	18.055	98.419	1.4728	2.0699	2.0372	12.528	0.088
107	1200	257.29	165.91	516.5	18.328	72.354	0.32304	2.1059	1.5237	12.483	0.5695
36	2200	-0.04828	-61.796	0.48664	16.361	78.054	0.4092	1.8595	1.4514	12.699	0.1025
90	50	-0.06713	-22.445	0.03045	8.4888	97.503	0.13773	1.1083	1.0807	12.532	0.0655
33	1150	809.43	500.61	1735.7	23.981	51.032	0.98548	2.98	1.5202	12.708	1.3065
87	1550	618.22	406.61	1312.2	25.742	67.334	1.3135	3.3124	2.2271	12.55	0.743
118	2250	0.01342	-14.602	-0.08522	15.616	92.604	0.04323	1.7731	1.6417	12.465	0.123
111	1450	548.68	357.74	1176	23.282	65.612	0.32952	2.8579	1.8729	12.486	0.769
84	1800	309.39	138.88	634.66	21.268	64.187	0.46664	2.5274	1.6223	12.553	0.2845
77	150	-0.39457	-25.322	-1.4305	12.815	101.38	0.02099	1.4789	1.4994	12.569	0.0705
68	1200	530.79	353.26	1144.8	24.687	76.205	0.74737	3.1085	2.3685	12.603	0.7745
45	2350	-0.21988	-16.235	-2.2379	19.646	96.854	0.06547	2.2866	2.2147	12.678	0.1015
42	400	-0.49081	-0.77764	-1.6727	20.797	101.35	0.65379	2.455	2.4882	12.672	0.049
67	1050	169.64	108.74	360.57	20.572	88.58	0.83261	2.4213	2.1445	12.6	0.494
42	2300	-0.39417	-0.52143	-1.8913	21.626	101.78	0.84002	2.5831	2.629	12.671	0.026
93	2050	-1.4167	-47.501	-0.46247	15.999	80.645	0.36194	1.8173	1.4649	12.528	0.1375
58	200	-0.04828	-9.422	-2.4941	19.977	94.744	0.11272	2.3338	2.2111	12.632	0.102
64	1050	75.404	48.136	164.38	17.259	100.93	0.13959	1.9686	1.9869	12.6	0.1515
50	550	-0.09121	-1.3592	0	19.22	100.87	0.04786	2.2265	2.2459	12.653	0.0445
117	1700	117.44	57.904	272.5	16.429	76.939	0.76126	1.8676	1.4368	12.462	0.4295
69	1150	148.99	98.238	316.34	18.584	97.354	1.5442	2.1398	2.0832	12.594	0.083
90	1000	360.38	190.56	789.18	15.529	74.689	0.38789	1.7643	1.3161	12.519	0.4495
111	400	-0.01342	-23.245	0.01218	13.156	99.955	0.06825	1.5122	1.5115	12.478	0.075
88	250	-0.2201	-17.054	-0.05479	14.835	99.539	0.13125	1.6862	1.6785	12.549	0.074
107	1250	292.32	189.63	587.44	18.823	69.829	0.41476	2.172	1.5168	12.482	0.716
80	200	-0.38128	-15.257	-1.9243	12.225	99.457	0.01636	1.4225	1.4148	12.565	0.0855
94	1600	393.64	253.9	823.59	20.263	59.826	0.64082	2.3762	1.4205	12.527	0.6035
46	100	-0.6223	-3.2637	-0.85774	19.432	100.56	0.23317	2.2565	2.2693	12.672	0.087
67	1100	244.18	163.24	523.68	21.7	82.759	0.64175	2.5952	2.1469	12.6	0.7405
48	1850	88.081	51.155	191.99	21.799	101.44	0.18776	2.6107	2.6484	12.657	0.0855
119	100	0	-41.474	-0.00609	16.112	82.396	0.52408	1.8302	1.508	12.464	0.1335
116	900	48.177	26.541	106.43	12.232	100.1	0.04138	1.4232	1.4246	12.459	0.1315
57	1000	153.08	100.43	316.43	20.974	86.548	0.45923	2.4824	2.1481	12.626	0.822
79	1050	188.73	124.21	381.25	17.113	102.12	0.69456	1.9507	1.9921	12.567	0.105
107	1450	351.3	229.56	721.51	20.092	62.866	0.66491	2.3509	1.4775	12.481	0.5975
109	1650	74.109	49.922	160.11	17.999	100.37	0.51853	2.0627	2.0704	12.489	0.079
105	1700	163.38	103.41	337.14	18.995	72.898	0.44719	2.1956	1.6002	12.494	0.2955
58	1100	424.83	266.79	903.62	23.582	78.692	1.2996	2.9099	2.2886	12.625	0.9815
42	200	-0.29238	-0.93987	-1.2167	20.457	101.32	0.563	2.4041	2.4358	12.672	0.033
48	2300	-0.0456	-4.5904	-0.06691	20	102.03	0.084	2.3371	2.3846	12.659	0.054
107	850	12.971	5.5178	29.093	12.227	99.515	0.02377	1.4227	1.4159	12.478	0.0955
54	2150	-0.20647	-7.4577	-0.61421	19.98	89.236	0.29338	2.3343	2.0829	12.644	0.0905
35	800	146.9	46.686	324.46	11.23	98.68	0.05713	1.3349	1.3181	12.67	0.427
114	500	-0.01075	-25.427	0.46303	7.7586	99.393	0.10901	1.0546	1.0482	12.467	0.067
104	2200	-0.4886	-31.744	-0.29225	10.8	93.725	0.14885	1.2945	1.2133	12.498	0.088
112	50	-0.08858	-18.759	-1.041	13.147	99.253	0.03304	1.5112	1.5	12.479	0.08
99	1050	140.35	88.641	279.1	14.786	93.771	0.13681	1.681	1.5759	12.499	0.2335
34	750	36.563	6.939	82.282	11.428	94.8	0.13218	1.3496	1.2795	12.676	0.251
62	950	345.86	195.3	777.07	19.771	84.566	0.19981	2.307	1.9462	12.613	0.4975
72	1850	253.08	115.67	508.97	21.524	72.796	0.81408	2.5687	1.8679	12.585	0.2785
82	650	-0.22293	-24.034	-0.12183	10.157	100.54	0.09512	1.2402	1.247	12.552	0.0555
66	2350	-1.0356	-22.032	-2.0809	18.714	80.592	0.48054	2.1573	1.7385	12.607	0.142
69	2300	0	-7.2298	-2.5498	16.686	97.772	0.04879	1.8983	1.8561	12.594	0.0585
57	100	-1.0598	-7.7126	-0.09736	18.4	86.345	0.35824	2.1153	1.8265	12.633	0.084
64	50	0	-14.288	0	12.714	99.319	0.13125	1.4689	1.4589	12.603	0.078
45	550	-0.12069	-5.1381	-3.2662	20.521	102.07	-0.05961	2.4137	2.4636	12.665	0.079
104	1100	217.22	142.43	457.58	17.848	82.46	0.65843	2.0436	1.6848	12.495	0.654
50	0	-0.14216	-7.4038	-1.0706	19.807	98.701	-0.0522	2.3094	2.2794	12.652	0.0615
57	550	-0.97125	-23.875	-0.45027	18.194	92.29	0.37585	2.0882	1.9271	12.627	0.1145
50	300	-0.20922	-2.2556	-0.75433	19.483	99.016	0.0386	2.2634	2.2411	12.652	0.043
81	1600	615.11	400.68	1308	23.231	57.448	1.105	2.8484	1.6356	12.571	0.6945
51	600	-0.01073	-0.62918	-0.34063	20.723	101.89	0.12662	2.4438	2.49	12.652	0.0575
118	2300	-0.02953	-5.8383	-0.13392	15.305	96.307	0.06825	1.738	1.6738	12.465	0.097
73	600	-0.34894	-15.11	-0.53567	17.447	100.75	0.4583	1.9921	2.0072	12.575	0.104
95	1200	301.91	194.2	606.6	18.718	66.216	0.53057	2.1581	1.4285	12.515	0.731
103	900	54.963	24.456	122.88	16.935	101.37	1.0003	1.9286	1.9551	12.502	0.3155
46	1850	301.61	147.82	661.86	26.766	67.401	0.58246	3.5168	2.369	12.674	0.424
116	2250	-0.06443	-9.4889	-1.309	14.23	84.503	0.20166	1.6215	1.3702	12.458	0.108
34	2200	-0.1448	-23.304	-1.1737	18.667	76.335	0.22112	2.1512	1.643	12.705	0.1205
67	2050	0.22792	-12.236	0.52298	18.984	99.209	0.07936	2.194	2.1766	12.605	0.093
90	700	-1.744	-27.389	-0.00609	7.0313	99.036	0.07844	1.0034	0.9937	12.521	0.0815
81	1350	862.21	567.06	1816.3	23.814	61.95	1.1782	2.9503	1.8271	12.564	0.886
33	1700	682.17	426.67	1444.9	26.723	42.63	1.0059	3.5078	1.4944	12.721	0.945
105	800	3.8201	-18.044	11.265	8.2664	100.79	0.09234	1.0917	1.1003	12.481	0.095
78	200	-0.04025	-5.126	0	17.342	99.953	0.55096	1.9789	1.9781	12.568	0.1015
35	1200	871.19	544.46	1847.4	25.614	46.594	0.71772	3.286	1.5307	12.7	1.43
91	2100	-2.7074	-2.0989	0	17.268	100.3	1.3403	1.9697	1.9758	12.528	0.067
77	2050	-0.01073	-6.3748	-0.15821	17.987	97.734	1.3051	2.0611	2.0144	12.574	0.0995
49	1700	246.57	143.61	529.2	23.236	78.71	0.39345	2.8489	2.2423	12.663	0.396
86	350	-0.74134	-12.762	-1.1696	9.7883	99.776	0.11643	1.2098	1.2071	12.539	0.117
79	700	-0.02684	-7.5663	0.07914	14.857	102.46	0.07936	1.6886	1.7301	12.563	0.067
50	2350	-0.26555	-1.3516	0.28592	20.245	101.83	0.85299	2.3728	2.4162	12.652	0.052
71	600	-0.0188	-26.302	0	8.3701	99.49	0.13032	1.0994	1.0937	12.579	0.0825
78	1450	784.83	523.99	1676.7	23.528	61.421	1.3033	2.8995	1.781	12.572	0.877
112	500	-0.07519	-19.164	-1.5287	10.735	100.07	0.11087	1.2889	1.2897	12.472	0.074
98	50	-0.11005	-49.767	-0.32263	12.309	87.854	0.10438	1.4312	1.2559	12.517	0.0955
88	650	-0.11273	-12.581	0.00609	15.466	100.89	0.19147	1.7561	1.7717	12.543	0.102
74	1700	528.44	316.99	1095.9	24.269	50.307	0.71587	3.0316	1.525	12.583	0.601
